InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,State,City,Postcode
89232,9475,Polyp Lab Reef Roids Nano 37g,1,25/07/2023 14:34,38.32,1616,NSW,Blacktown,2148
89232,61084,Trochus snails,2,25/07/2023 14:34,13.33,1616,NSW,Blacktown,2148
89230,11655,Dynamic 58 Aquarium Set 58L 35W X 35D X 58/72cm H (oak) - In Store Pick-up &amp; Special Order only,1,25/07/2023 13:22,299,0,NSW,Engadine,2233
89230,9160,Aqua One Digital Thermometer,1,25/07/2023 13:22,3.99,0,NSW,Engadine,2233
89230,85882,Fluval T100 Electronic Aquarium Heater 100W,1,25/07/2023 13:22,46.98,0,NSW,Engadine,2233
89227,12019,Smart ATO Lite G2,1,25/07/2023 11:36,142.5,1618,VIC,Point Cook,3030
89227,39783,Absolute Colour Boost 150g,1,25/07/2023 11:36,30.48,1618,VIC,Point Cook,3030
89226,22447,Aqua One Lifestyle 76 LED Light Unit (52043-L),1,25/07/2023 9:59,99,0,ACT,CURTIN,2605
89225,9098,Aqua One Carbon Cartridge 510 2C,4,25/07/2023 9:25,6.99,0,NSW,Colyton,2760
89224,22433,Aqua One Lifestyle 21 LED Light Unit (52040-L),1,25/07/2023 5:09,65,0,QLD,Bentley park,4869
89204,13410,KHG KH-Guardian Regent,2,25/07/2023 4:54,74.98,0,VIC,Kew,3101
89203,6257,Flipper Cleaner Standard Replacement Blade Stainless Steel 2pk,1,24/07/2023 22:25,29.99,0,NSW,Coffs Harbour,2450
89202,18046,Hailea Chiller HC-1000A 1 HP (300~2000L),1,24/07/2023 21:26,1549,1617,QLD,Breakaway,4825
89201,19279,"10""X 2.5""Clear Filter Housing "" 1/4""Quick Connect Fittings",1,24/07/2023 20:19,40.82,184,NSW,Jindabyne,2627
89201,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,2,24/07/2023 20:19,38.99,184,NSW,Jindabyne,2627
89201,5252,DD-Solutions ClariSea Replacement XL (40m) Filter Floss for SK5000A,2,24/07/2023 20:19,49.99,184,NSW,Jindabyne,2627
89199,51825,Flipper Edge,1,24/07/2023 13:25,99.98,0,VIC,Keysborough,3173
89198,38166,Fluval BioMax 1100g,1,24/07/2023 10:33,21.47,889,NSW,Gables,2765
89198,6213,Blue Planet Fluke &amp; Tapeworm 25 Tablets,1,24/07/2023 10:33,24.46,889,NSW,Gables,2765
89176,38803,Fluval Ribbed Hosing for 306/307  406/407 3m,1,23/07/2023 22:11,33.98,0,NSW,Northmead,2152
89176,37869,Fluval ZeoCarb 450g 3 x 150g,1,23/07/2023 22:11,7.98,0,NSW,Northmead,2152
89176,53210,Dymax Stainless Steel U Pipe 15mm,2,23/07/2023 22:11,15,0,NSW,Northmead,2152
89176,37961,Fluval Rubber Adapter for Ribbed Hosing A20017 2 Pack 305/306-405/406,1,23/07/2023 22:11,19.98,0,NSW,Northmead,2152
89175,22439,Aqua One Lifestyle 52 LED Light Unit (52042-L),1,23/07/2023 19:47,89,0,QLD,MORANBAH,4744
89174,22437,Aqua One Lifestyle 29 Powerhead (52041-P),1,23/07/2023 18:55,15.33,1614,QLD,Chatsworth,4570
89173,9569,20kg Pacific Coral Aragonite Sand Fine,1,23/07/2023 18:01,75.41,1522,NSW,Sydney,2111
89171,6251,Flipper Cleaner Nano,1,23/07/2023 16:51,32.49,1613,VIC,Berwick,3806
89171,6253,Flipper Cleaner Nano Replacement Blade Stainless Steel 2pk,1,23/07/2023 16:51,13.5,1613,VIC,Berwick,3806
89170,22427,Aqua One Lifestyle 127 LED Light Unit (52044-L),1,23/07/2023 16:47,119,0,NSW,Wadalba,2259
89169,9566,Aqua One AquaFill Automatic Top Up Unit For Sump Systems,1,23/07/2023 16:17,99.99,0,NSW,Rouse Hill,2155
89169,79834,Polyplab Genesis Rock Booster Kit,1,23/07/2023 16:17,59.98,0,NSW,Rouse Hill,2155
89168,9377,"Aqua One Vac-A-Tank 24""",1,23/07/2023 16:16,21.99,0,NSW,West Pennant Hills,2125
89167,82623,Red Sea Salt 7kg Bucket,1,23/07/2023 13:58,53,0,NSW,Chipping norton,2170
89167,8204,PRIME REEF FLAKES - 154g,1,23/07/2023 13:58,32.99,0,NSW,Chipping norton,2170
89165,19135,"4 Stage Filter Kit "" Including DI Resin",2,23/07/2023 12:23,63.55,1612,SA,Glenelg North,5045
89165,4859,EcoTech Marine Coral Glue 30ml,1,23/07/2023 12:23,34.98,1612,SA,Glenelg North,5045
89164,5579,Red Sea Trace Colors Pro Test Kit,1,23/07/2023 11:36,140.5,1611,SA,Mawson lakes,5095
89164,20816,Maxspect Coral HandSaw,1,23/07/2023 11:36,95,1611,SA,Mawson lakes,5095
89164,19184,"6 Stage Filter Kit "" Including DI Resin",1,23/07/2023 11:36,118.09,1611,SA,Mawson lakes,5095
89163,31568,QUANTUM EASY Z 1L,1,23/07/2023 7:26,44.98,0,NSW,Blacktown,2148
89163,31564,QUANTUM EASY E 1L,1,23/07/2023 7:26,44.98,0,NSW,Blacktown,2148
89163,3548,Quantum 1000ml Reef Essential Bio-Enhance,1,23/07/2023 7:26,39.99,0,NSW,Blacktown,2148
89163,66532,Quantum Sweet Coralline - 100ml,1,23/07/2023 7:26,11.99,0,NSW,Blacktown,2148
89144,19135,"4 Stage Filter Kit "" Including DI Resin",1,22/07/2023 22:47,63.55,373,NSW,South Penrith,2750
89142,78039,"Bioscape Tropic Canister Filter 2200 with UV (700L, 2200L/h)",1,22/07/2023 16:12,242.98,0,TAS,Devonport,7310
89141,18826,Aqua Medic DC Runner 1.3 controllable pump 1200lph,1,22/07/2023 14:04,255.55,1577,QLD,Camira,4300
89141,11265,SICCE Syncra NANO 140-430l/h,1,22/07/2023 14:04,28.55,1577,QLD,Camira,4300
89139,9242,Nyos TORQ Gen 2 Reactor Dock,1,22/07/2023 13:22,149,1610,NSW,Kiama Downs,2533
89139,9248,Nyos TORQ GEN 2 Reactor Body 2.0,1,22/07/2023 13:22,189,1610,NSW,Kiama Downs,2533
89110,45919,Innovitech X-Filter 1.0 Replacement Roll 25 Micron 65m,3,21/07/2023 21:12,55,0,VIC,Ivanhoe,3079
89110,5588,Red Sea Iodine Pro Test Refill,1,21/07/2023 21:12,35,0,VIC,Ivanhoe,3079
89106,22439,Aqua One Lifestyle 52 LED Light Unit (52042-L),1,21/07/2023 20:33,89,0,QLD,Edmonton,4869
89104,5736,Red Sea Aquarium Net Cover 90cm x 60cm,2,21/07/2023 19:36,84,0,QLD,Drewvale,4116
89104,5741,Red Sea Aquarium Net Cover Zig Zag Cut Out 1540mm,1,21/07/2023 19:36,15,0,QLD,Drewvale,4116
89103,83071,Fauna Marin Multi Reference Solution 100ml,1,21/07/2023 17:50,27.73,1360,NSW,East Lindfield,2070
89103,5689,Red Sea Reef Foundation A 1L,1,21/07/2023 17:50,42.75,1360,NSW,East Lindfield,2070
89103,5579,Red Sea Trace Colors Pro Test Kit,1,21/07/2023 17:50,139.25,1360,NSW,East Lindfield,2070
89103,11088,REEF ENERGY PLUS Coral Nutrition AB 500ml,1,21/07/2023 17:50,45.65,1360,NSW,East Lindfield,2070
89094,18977,6 Stage 100GPD Premium RO/DI System,1,21/07/2023 13:04,534.6,1609,QLD,Zilzie,4710
89094,19413,"1/4""Faucet Diverter Valve",1,21/07/2023 13:04,28.29,1609,QLD,Zilzie,4710
89094,16702,Mesh Lid Set To Suit Aquariums Up To 125 X 65cm,1,21/07/2023 13:04,95.02,1609,QLD,Zilzie,4710
89093,35567,Juwel Lido 200 LED Aquarium White - Matching Cabinet,1,21/07/2023 12:20,1190,1608,NSW,Killara,2071
89092,19711,CO2Art - Bazooka Flux CO2 diffuser Large - Over 250L,4,21/07/2023 11:38,49,0,QLD,Tallai,4213
89090,4890,EcoTech Marine RMS Rail 50.5in (128cm),1,21/07/2023 10:56,109.98,0,WA,Piara Waters,6112
89089,44490,SERA VIPAN FLAKES XL 2Kg,1,21/07/2023 10:45,129,687,NSW,WEST RYDE,2114
89074,11504,Aqua One Cartridge 90c,3,21/07/2023 1:30,3.98,1607,NSW,Wyee,2259
89072,9449,Two Little Fishies VeggieMag,1,20/07/2023 21:17,28.29,1603,NSW,Hassall Grove,2761
89072,79832,Polyplab Genesis Rock - 4 Pack Filter Media,1,20/07/2023 21:17,62.26,1603,NSW,Hassall Grove,2761
89072,19345,Polyp Lab Coral View Lens v2,1,20/07/2023 21:17,44.27,1603,NSW,Hassall Grove,2761
89072,13547,Blulab pH4 Calibration Solution 20ml,1,20/07/2023 21:17,9.28,1603,NSW,Hassall Grove,2761
89072,13551,Blulab pH7 Calibration Solution 20ml,1,20/07/2023 21:17,9.27,1603,NSW,Hassall Grove,2761
89072,27261,Red Sea Reef Dose Accesory Kit Blue/Green,1,20/07/2023 21:17,51.28,1603,NSW,Hassall Grove,2761
89072,5252,DD-Solutions ClariSea Replacement XL (40m) Filter Floss for SK5000A,1,20/07/2023 21:17,49.27,1603,NSW,Hassall Grove,2761
89071,11900,AI Nero 3,1,20/07/2023 18:07,276,0,ACT,Gordon,2906
89060,22437,Aqua One Lifestyle 29 Powerhead (52041-P),1,20/07/2023 13:32,15.33,0,QLD,Salisbury,4107
89058,20882,"Maxspect Jump DC Pump 12,000Ltr",1,20/07/2023 11:09,479,1604,TAS,Bothwell,7030
89055,22427,Aqua One Lifestyle 127 LED Light Unit (52044-L),1,20/07/2023 10:44,119,0,QLD,Samford,4520
89054,18029,Hailea Chiller HC-130A 1/15 HP (50~300L),1,20/07/2023 9:02,639,0,QLD,Cairns,4870
89033,9850,Continuum Aquatics Clean Equation M 250ml,1,19/07/2023 21:07,23.99,0,VIC,Edithvale,3196
89031,19217,Two Little Fishies AcroPower 1000ml,1,19/07/2023 17:41,33.68,1601,NSW,FLORAVILLE,2280
89031,19267,Two Little Fishies NPX Bioplastics 1L,1,19/07/2023 17:41,89.68,1601,NSW,FLORAVILLE,2280
89031,3578,Quantum Reef Essentials Pelletised Actived Carbon 2.5kg - 5 litre,1,19/07/2023 17:41,65.68,1601,NSW,FLORAVILLE,2280
89031,4698,Aquaforest Phosphate Minus - 1000ml,1,19/07/2023 17:41,28.69,1601,NSW,FLORAVILLE,2280
89031,8386,Anemone Pellet 60g,1,19/07/2023 17:41,20.68,1601,NSW,FLORAVILLE,2280
89029,4923,Ecotech Marine Versa Dosing Pump - Single,1,19/07/2023 15:27,300,759,NSW,Auburn,2144
89028,29959,Bubble Magus Auto filter G2 - Small,1,19/07/2023 13:12,275.52,1443,NSW,Caringbah,2229
89023,79458,Blade Glow Actinic - 30in,1,19/07/2023 9:35,560,0,QLD,Palm Cove,4879
89023,82837,Blade Elevated Tank Mount,1,19/07/2023 9:35,84.98,0,QLD,Palm Cove,4879
89022,19413,"1/4""Faucet Diverter Valve",1,19/07/2023 9:27,29.95,0,QLD,Brisbane,4101
88994,24570,Red Sea NO3PO4X 5L,1,18/07/2023 23:24,203.95,1602,WA,seville grove,6112
88994,11208,Aqua Ultraviolet Replacement 57w Quartz Sleeve,1,18/07/2023 23:24,117.93,1602,WA,seville grove,6112
88994,9075,Aqua Ultraviolet UV Lamp 57W,1,18/07/2023 23:24,146.95,1602,WA,seville grove,6112
